filename,final_depth,swap_count,runtime
81QBT_500CYC_QSE_4.json,4101,14252,62.182889223098755
81QBT_800CYC_QSE_8.json,6213,20270,56.3058557510376
81QBT_200CYC_QSE_3.json,1669,5925,28.51552724838257
81QBT_100CYC_QSE_5.json,864,3277,20.281678915023804
81QBT_400CYC_QSE_8.json,3454,12328,47.70301270484924
81QBT_300CYC_QSE_5.json,2365,8752,34.931148052215576
81QBT_600CYC_QSE_7.json,5429,17494,63.889466524124146
81QBT_400CYC_QSE_6.json,3562,12204,45.98096013069153
81QBT_800CYC_QSE_5.json,6079,19914,55.00265073776245
81QBT_600CYC_QSE_5.json,4473,15033,47.06192636489868
81QBT_300CYC_QSE_8.json,2518,9226,46.63369822502136
81QBT_800CYC_QSE_4.json,5943,19820,59.59578895568848
81QBT_200CYC_QSE_1.json,1622,6093,29.37167477607727
81QBT_500CYC_QSE_0.json,4758,16164,55.92168569564819
81QBT_500CYC_QSE_2.json,4364,14580,53.577778816223145
81QBT_200CYC_QSE_4.json,1656,6242,33.175297260284424
81QBT_100CYC_QSE_2.json,880,3343,24.19672441482544
81QBT_700CYC_QSE_5.json,6353,21018,71.5150797367096
81QBT_100CYC_QSE_4.json,776,3029,18.440693378448486
81QBT_800CYC_QSE_7.json,6607,21288,69.85507154464722
81QBT_100CYC_QSE_0.json,894,3318,16.943594694137573
81QBT_200CYC_QSE_7.json,1644,5914,25.797247409820557
81QBT_400CYC_QSE_7.json,3229,10653,40.80297875404358
